hospital_id;device_id;utilization_date;amount;name;creation_date;title;category;department_id;extra_info
15;101;11/03/2024;1579;Khan Group;26/11/2014;Ortopedia;Monitorização;4953;Piso 1
269;105;24/02/2025;898;Norton-Carter;14/09/2019;Cuidados Intensivos;Esterilização;4954;Equipamento Novo
168;104;20/08/2025;2847;Schwartz Ltd;23/04/2018;Urgências;Imagiologia;4955;Manutenção efetuada
383;101;27/05/2021;2181;Nelson, Gonzalez and Byrd;18/02/2017;Ginecologia;Monitorização;4924;Piso 1
81;101;07/04/2021;4796;Holmes Group;11/10/2019;Radiologia;Monitorização;1096;Piso 1
431;108;26/08/2024;3754;Bradshaw, Anderson and Bender;09/11/2021;Ginecologia;Sutura Mecânica;4956;Sala 302
192;105;03/03/2022;1597;Soto, Greer and Jordan;02/07/2015;Bloco Operatório;Esterilização;4957;Ala Norte
341;102;14/01/2023;3560;Davidson, Jackson and Smith;29/06/2021;Cardiologia;Ventilação;4036;Sala 302
341;103;14/01/2023;3560;Davidson, Jackson and Smith;07/06/2021;Cardiologia;Diagnóstico;4036;Ala Norte
180;105;03/05/2020;4666;Lee, Herman and Ramirez;19/09/2012;Pediatria;Esterilização;4958;Calibração pendente
287;102;11/07/2021;726;Hodges-Reyes;13/03/2017;Radiologia;Ventilação;1451;Manutenção efetuada
287;106;11/07/2021;726;Hodges-Reyes;11/09/2016;Ginecologia;Infusão;1450;Piso 1
174;101;31/12/2024;4072;Marshall-Lane;23/03/2022;Oncologia;Monitorização;1229;Sala 302
121;103;26/12/2021;1901;Woods, Cook and Mullins;12/09/2015;Radiologia;Diagnóstico;4959;Ala Norte
33;105;05/01/2022;921;Owens-Hood;31/01/2013;Urgências;Esterilização;1034;Equipamento Novo
251;101;31/08/2020;2640;Martin-Wilson;06/12/2018;Bloco Operatório;Monitorização;1897;Sala 302
129;105;07/05/2020;934;Pham and Sons;28/10/2012;Cardiologia;Esterilização;1499;Uso Urgente
456;103;05/09/2022;1266;Robles-Harris;12/02/2013;Oncologia;Diagnóstico;4900;Calibração pendente
317;101;11/12/2021;4688;Humphrey, Thompson and Thomas;04/03/2019;Neurologia;Monitorização;4960;Uso Urgente
302;106;27/07/2025;2038;Gamble, Hunt and Campbell;22/09/2018;Radiologia;Infusão;3124;Software v4.2
324;101;28/07/2025;477;Payne, Curtis and Clark;31/05/2017;Urgências;Monitorização;3404;Uso Urgente
352;105;21/03/2022;1603;Harvey-Davis;08/06/2020;Ginecologia;Esterilização;4961;Ala Norte
63;105;19/08/2023;1257;Moore, Brady and Scott;08/04/2021;Radiologia;Esterilização;1202;Piso 1
300;105;13/11/2021;550;Vincent-Jackson;09/07/2013;Neurologia;Esterilização;2502;Software v4.2
19;102;23/07/2020;4310;Johnson Inc;05/05/2016;Urgências;Ventilação;1606;Calibração pendente
103;101;30/08/2023;261;Brown Group;08/11/2021;Ortopedia;Monitorização;1267;Piso 1
464;103;16/05/2020;638;Conrad, Hensley and Moore;24/09/2012;Neurologia;Diagnóstico;3242;Manutenção efetuada
71;108;05/11/2023;4707;Gallegos and Sons;22/08/2015;Oncologia;Sutura Mecânica;4962;Equipamento Novo
341;105;04/12/2020;2123;Davidson, Jackson and Smith;18/01/2016;Pediatria;Esterilização;3104;Sala 302
341;108;04/12/2020;2123;Davidson, Jackson and Smith;03/10/2017;Cuidados Intensivos;Sutura Mecânica;1684;Software v4.2
48;102;21/03/2022;1364;Park PLC;01/09/2016;Radiologia;Ventilação;1061;Piso 1
377;104;04/07/2023;892;Olsen LLC;19/11/2015;Oncologia;Imagiologia;2426;Piso 1
183;103;05/01/2025;2242;Lewis, Rosales and Barrett;02/11/2021;Cuidados Intensivos;Diagnóstico;2729;Ala Norte
183;104;05/01/2025;2242;Lewis, Rosales and Barrett;16/12/2018;Radiologia;Imagiologia;1322;Ala Norte
292;106;04/06/2023;675;Smith and Sons;11/06/2016;Radiologia;Infusão;3765;Equipamento Novo
265;108;03/02/2020;1799;Perry-Willis;10/04/2016;Cuidados Intensivos;Sutura Mecânica;1570;Calibração pendente
52;102;06/08/2023;3103;Pierce and Sons;31/10/2015;Radiologia;Ventilação;1928;Sala 302
19;101;28/11/2024;402;Johnson Inc;11/10/2023;Pediatria;Monitorização;1019;Sala 302
451;104;15/06/2024;2511;Stone, James and Knapp;23/07/2017;Oncologia;Imagiologia;4053;Piso 1
102;103;12/02/2022;444;Ramirez-Ayala;11/09/2020;Ginecologia;Diagnóstico;3564;Software v4.2
102;106;16/06/2022;3217;Ramirez-Ayala;31/07/2016;Neurologia;Infusão;1713;Ala Norte
346;106;24/07/2022;1616;Brown, Hunter and Williams;13/09/2019;Cuidados Intensivos;Infusão;2511;Equipamento Novo
310;106;26/09/2021;3346;Williams, Meyers and Hart;05/11/2012;Ortopedia;Infusão;4427;Manutenção efetuada
232;104;28/09/2025;436;Mendez-Archer;11/09/2022;Oncologia;Imagiologia;1326;Uso Urgente
124;105;30/11/2024;3378;Phillips LLC;03/04/2021;Pediatria;Esterilização;4963;Calibração pendente
436;102;14/09/2025;3843;Thompson, Dunn and Fitzgerald;19/02/2020;Ginecologia;Ventilação;2652;Piso 1
100;108;30/12/2021;2579;Flores-Martin;26/10/2014;Ginecologia;Sutura Mecânica;4964;Software v4.2
230;102;30/11/2022;3658;Miller Inc;21/05/2020;Oncologia;Ventilação;3909;Piso 1
440;104;01/09/2023;692;Gonzales LLC;07/01/2014;Cardiologia;Imagiologia;3063;Uso Urgente
108;101;09/04/2023;3878;Sanford, Malone and Donovan;12/09/2021;Ginecologia;Monitorização;4965;Piso 1
484;105;16/03/2022;2129;Travis, Clark and Bowman;27/11/2017;Neurologia;Esterilização;2980;Manutenção efetuada
479;106;15/03/2023;4900;Grant Group;18/09/2019;Ortopedia;Infusão;4966;Ala Norte
90;103;13/03/2022;3486;Pratt-Stephens;05/09/2018;Neurologia;Diagnóstico;4967;Calibração pendente
101;101;11/12/2023;4624;Dixon, Wilson and Dillon;25/12/2017;Cardiologia;Monitorização;2583;Piso 1
410;107;03/02/2021;635;Griffith-Hernandez;10/02/2019;Radiologia;Desfibrilhação;3395;Ala Norte
113;108;26/06/2021;739;Kirby and Sons;19/04/2015;Radiologia;Sutura Mecânica;4968;Uso Urgente
262;105;06/09/2023;3741;Johnson, White and Reed;19/04/2022;Radiologia;Esterilização;4035;Piso 1
252;102;22/10/2023;4436;Rodriguez Ltd;31/03/2021;Cardiologia;Ventilação;3607;Software v4.2
202;106;30/04/2021;137;Clark, Smith and Martinez;15/02/2017;Urgências;Infusão;1546;Equipamento Novo
321;102;05/07/2025;3760;Lambert-Baker;22/05/2019;Neurologia;Ventilação;2022;Equipamento Novo
143;104;13/09/2023;512;Carey-Frazier;17/07/2017;Neurologia;Imagiologia;4803;Piso 1
490;102;14/06/2025;1439;Turner and Sons;12/03/2024;Ginecologia;Ventilação;2786;Ala Norte
378;105;26/12/2020;1398;Wright Inc;08/10/2018;Ortopedia;Esterilização;3553;Calibração pendente
378;101;26/12/2020;1398;Wright Inc;20/02/2011;Oncologia;Monitorização;2214;Uso Urgente
117;101;29/01/2026;698;Mills Ltd;31/08/2019;Cuidados Intensivos;Monitorização;2049;Manutenção efetuada
117;104;29/01/2026;698;Mills Ltd;28/04/2016;Bloco Operatório;Imagiologia;1723;Software v4.2
460;104;03/01/2024;1184;Park, Higgins and Reynolds;01/10/2019;Cardiologia;Imagiologia;2429;Uso Urgente
375;106;18/06/2024;236;Miller-Farrell;01/03/2017;Neurologia;Infusão;4969;Calibração pendente
423;104;18/02/2025;3154;Bowers-Kelley;29/08/2019;Bloco Operatório;Imagiologia;3448;Uso Urgente
138;104;12/04/2021;4663;Lawrence LLC;08/12/2017;Bloco Operatório;Imagiologia;2349;Piso 1
302;108;22/10/2020;2416;Gamble, Hunt and Campbell;02/08/2012;Oncologia;Sutura Mecânica;4798;Sala 302
261;106;22/11/2024;1215;Anderson Ltd;19/02/2022;Cardiologia;Infusão;4540;Uso Urgente
420;108;24/01/2020;190;Berger-Johnson;31/12/2017;Cuidados Intensivos;Sutura Mecânica;2244;Equipamento Novo
258;101;21/03/2020;4290;Yoder-Pearson;27/11/2012;Cardiologia;Monitorização;1882;Uso Urgente
19;101;05/02/2025;3810;Johnson Inc;03/02/2018;Cardiologia;Monitorização;3845;Ala Norte
133;106;11/01/2022;3968;Davis Inc;28/06/2015;Ortopedia;Infusão;1157;Piso 1
351;104;18/04/2023;4313;Torres, Richardson and Bright;31/08/2021;Neurologia;Imagiologia;3295;Software v4.2
370;106;14/11/2021;1640;Vargas-Johnson;06/10/2020;Cardiologia;Infusão;2697;Manutenção efetuada
425;103;01/11/2023;3709;Austin-Smith;26/07/2014;Cuidados Intensivos;Diagnóstico;3112;Uso Urgente
103;101;13/03/2020;131;Brown Group;04/01/2013;Pediatria;Monitorização;4044;Sala 302
304;108;29/01/2026;1658;Fernandez-Jones;30/07/2020;Ortopedia;Sutura Mecânica;4556;Uso Urgente
470;108;01/09/2025;3021;Lee Inc;30/01/2017;Cuidados Intensivos;Sutura Mecânica;2709;Sala 302
464;102;14/10/2021;1497;Conrad, Hensley and Moore;10/05/2020;Ginecologia;Ventilação;2277;Calibração pendente
418;103;06/02/2023;2790;Ayala-Martinez;11/07/2021;Urgências;Diagnóstico;1903;Equipamento Novo
284;105;13/07/2022;3191;Wallace, Wagner and Conrad;01/12/2013;Cuidados Intensivos;Esterilização;2971;Equipamento Novo
44;103;26/12/2021;1190;Stewart, Thomas and Goodwin;02/09/2017;Ortopedia;Diagnóstico;4970;Calibração pendente
297;102;01/06/2020;2866;Williams PLC;14/06/2012;Radiologia;Ventilação;1871;Manutenção efetuada
194;106;22/09/2020;2482;Perez and Sons;08/01/2018;Pediatria;Infusão;1714;Ala Norte
319;101;12/01/2020;1327;Mckinney, Franklin and Aguirre;24/05/2010;Urgências;Monitorização;1538;Equipamento Novo
319;108;12/01/2020;1327;Mckinney, Franklin and Aguirre;24/11/2016;Ginecologia;Sutura Mecânica;3239;Equipamento Novo
484;102;04/08/2021;3489;Travis, Clark and Bowman;28/12/2014;Oncologia;Ventilação;2515;Uso Urgente
147;107;25/05/2025;1991;Hodges Group;07/07/2023;Radiologia;Desfibrilhação;4971;Ala Norte
110;101;15/02/2021;1769;Lee-Olson;05/01/2017;Ginecologia;Monitorização;1129;Uso Urgente
320;103;17/11/2022;1765;Blackburn-Henry;05/05/2019;Bloco Operatório;Diagnóstico;4972;Equipamento Novo
101;103;05/11/2020;2246;Dixon, Wilson and Dillon;15/12/2017;Urgências;Diagnóstico;4047;Software v4.2
364;106;04/10/2025;667;Hall, Weaver and Edwards;30/08/2018;Neurologia;Infusão;3244;Sala 302
340;101;29/09/2020;1060;Yates Group;30/04/2015;Oncologia;Monitorização;1736;Software v4.2
130;102;21/03/2025;1416;Wilson, Howe and Duran;12/06/2020;Ortopedia;Ventilação;4973;Uso Urgente
73;108;07/10/2022;3414;Lee, Brown and Cox;14/09/2014;Ginecologia;Sutura Mecânica;4974;Piso 1
467;107;05/01/2023;3805;Johnson-Klein;23/08/2018;Ortopedia;Desfibrilhação;3625;Software v4.2
143;104;29/11/2022;4161;Carey-Frazier;18/09/2018;Pediatria;Imagiologia;3963;Software v4.2
292;101;25/11/2020;1141;Smith and Sons;12/12/2018;Oncologia;Monitorização;4975;Software v4.2
280;106;30/07/2020;961;Ellis-Sparks;01/05/2014;Ortopedia;Infusão;4976;Equipamento Novo
228;103;04/12/2020;2908;Cole-Norton;29/08/2018;Radiologia;Diagnóstico;1320;Uso Urgente
57;103;09/12/2023;2429;Walton-Haynes;08/06/2021;Urgências;Diagnóstico;3475;Calibração pendente
471;107;20/12/2022;3280;Jordan-Gomez;27/07/2019;Radiologia;Desfibrilhação;3366;Calibração pendente
195;105;18/08/2024;1852;Nguyen PLC;02/06/2021;Bloco Operatório;Esterilização;4977;Ala Norte
131;101;27/05/2023;526;Bailey-Warren;23/10/2015;Neurologia;Monitorização;1634;Ala Norte
336;107;24/09/2024;4162;Roberson, Walton and Lutz;30/10/2016;Cardiologia;Desfibrilhação;4630;Equipamento Novo
73;103;22/05/2023;1555;Lee, Brown and Cox;28/05/2014;Neurologia;Diagnóstico;3314;Software v4.2
357;105;02/12/2023;4045;Morris, Howard and Anderson;19/02/2019;Bloco Operatório;Esterilização;2101;Equipamento Novo
145;105;21/09/2022;2792;Valentine-Stewart;12/11/2012;Urgências;Esterilização;4909;Uso Urgente
26;108;12/07/2020;1767;Richardson, Boyle and Strong;24/10/2010;Ginecologia;Sutura Mecânica;1026;Ala Norte
16;106;03/08/2023;661;Oconnor-Wilson;17/10/2015;Ortopedia;Infusão;2668;Ala Norte
89;106;21/03/2025;4025;Stanton Group;08/12/2022;Ginecologia;Infusão;3328;Ala Norte
247;101;27/02/2020;204;Martinez-Wise;28/07/2012;Neurologia;Monitorização;4668;Equipamento Novo
247;105;27/02/2020;204;Martinez-Wise;04/06/2016;Radiologia;Esterilização;1351;Sala 302
187;102;05/09/2025;2542;Gonzalez LLC;04/07/2017;Ortopedia;Ventilação;2449;Manutenção efetuada
46;103;04/03/2021;1025;Meyer Inc;13/01/2013;Ortopedia;Diagnóstico;1899;Software v4.2
376;102;22/05/2023;2217;Roberts, Flores and Wade;27/03/2018;Pediatria;Ventilação;2087;Uso Urgente
376;103;22/05/2023;2217;Roberts, Flores and Wade;13/12/2017;Pediatria;Diagnóstico;2087;Ala Norte
401;104;17/11/2023;2162;Simon Group;24/12/2013;Ginecologia;Imagiologia;4891;Uso Urgente
57;102;13/01/2021;2884;Walton-Haynes;21/03/2016;Ginecologia;Ventilação;1613;Sala 302
204;108;14/08/2023;2742;Black Inc;11/04/2017;Pediatria;Sutura Mecânica;1281;Uso Urgente
101;104;19/09/2022;4522;Dixon, Wilson and Dillon;09/05/2019;Bloco Operatório;Imagiologia;2587;Ala Norte
431;101;21/04/2023;1429;Bradshaw, Anderson and Bender;08/05/2016;Pediatria;Monitorização;4978;Sala 302
346;104;11/11/2021;4107;Brown, Hunter and Williams;12/07/2019;Radiologia;Imagiologia;3343;Software v4.2
386;102;06/08/2020;3358;Lam, Smith and Harmon;24/07/2019;Pediatria;Ventilação;4920;Equipamento Novo
313;102;05/06/2020;2971;Flores Ltd;20/02/2013;Bloco Operatório;Ventilação;2646;Uso Urgente
310;102;31/10/2022;1127;Williams, Meyers and Hart;13/11/2013;Bloco Operatório;Ventilação;3768;Sala 302
60;106;13/09/2020;816;Macdonald and Sons;16/05/2012;Bloco Operatório;Infusão;2640;Manutenção efetuada
196;102;06/04/2024;2198;Oliver and Sons;11/09/2016;Pediatria;Ventilação;4979;Manutenção efetuada
48;101;22/01/2024;820;Park PLC;24/01/2021;Oncologia;Monitorização;4980;Software v4.2
295;102;17/10/2025;4396;Clark-Morris;07/06/2019;Neurologia;Ventilação;2456;Ala Norte
371;104;13/08/2023;1326;Adams, Garcia and Rios;22/12/2020;Cuidados Intensivos;Imagiologia;1690;Sala 302
260;105;26/12/2024;666;Phillips, Shaw and Gutierrez;05/04/2015;Cuidados Intensivos;Esterilização;4094;Uso Urgente
258;107;23/07/2023;4879;Yoder-Pearson;22/01/2022;Cardiologia;Desfibrilhação;1882;Software v4.2
296;105;04/08/2020;1578;Bush Inc;17/09/2018;Oncologia;Esterilização;4981;Calibração pendente
23;105;16/03/2024;1890;Fox, Lang and Graham;23/02/2022;Cuidados Intensivos;Esterilização;4441;Equipamento Novo
426;102;05/09/2020;2536;Vega Group;27/01/2016;Oncologia;Ventilação;2528;Sala 302
308;107;02/09/2020;508;Richardson Ltd;17/03/2011;Cuidados Intensivos;Desfibrilhação;3066;Piso 1
139;106;11/01/2026;549;Bradley, Bernard and Castro;26/02/2020;Urgências;Infusão;2810;Sala 302
117;102;25/07/2024;860;Mills Ltd;16/01/2015;Cardiologia;Ventilação;1136;Sala 302
117;105;25/07/2024;860;Mills Ltd;14/04/2019;Radiologia;Esterilização;3932;Piso 1
196;101;02/11/2025;4739;Oliver and Sons;12/06/2023;Cuidados Intensivos;Monitorização;3990;Manutenção efetuada
150;105;03/06/2022;3401;Richards, Wagner and Craig;03/12/2018;Pediatria;Esterilização;2861;Calibração pendente
5;107;11/03/2020;2268;Morris PLC;03/06/2015;Pediatria;Desfibrilhação;4617;Ala Norte
111;106;28/01/2022;4395;Lowe-Hayes;14/10/2018;Radiologia;Infusão;1541;Uso Urgente
385;103;12/10/2020;1124;Adkins Ltd;25/06/2018;Radiologia;Diagnóstico;4030;Equipamento Novo
223;104;18/09/2025;429;Anderson LLC;27/02/2023;Cuidados Intensivos;Imagiologia;4982;Piso 1
133;104;24/11/2020;367;Davis Inc;05/10/2014;Bloco Operatório;Imagiologia;1507;Software v4.2
409;101;14/03/2024;3568;Stein-Baker;20/01/2015;Pediatria;Monitorização;4983;Ala Norte
256;104;08/09/2023;2638;Jordan, Medina and Dixon;03/03/2015;Cuidados Intensivos;Imagiologia;4984;Equipamento Novo
167;103;28/02/2020;3434;Gomez, Cooley and Faulkner;29/10/2018;Radiologia;Diagnóstico;2965;Ala Norte
485;105;20/01/2021;467;Fischer, Miller and Mueller;29/05/2014;Ginecologia;Esterilização;4357;Equipamento Novo
88;102;25/06/2025;4445;Smith-Williams;03/08/2018;Urgências;Ventilação;1104;Software v4.2
483;107;15/12/2021;3721;Huff Group;20/05/2019;Radiologia;Desfibrilhação;4985;Software v4.2
50;102;24/05/2023;1816;Gonzalez, Adams and Avery;31/07/2018;Oncologia;Ventilação;1501;Equipamento Novo
225;103;26/05/2025;2988;Nielsen, Patel and Williams;27/07/2021;Cardiologia;Diagnóstico;1467;Piso 1
228;102;20/01/2020;4159;Cole-Norton;17/01/2011;Cardiologia;Ventilação;3841;Calibração pendente
194;107;26/09/2023;279;Perez and Sons;08/02/2017;Radiologia;Desfibrilhação;2531;Uso Urgente
79;101;21/08/2021;157;Jones PLC;06/05/2015;Neurologia;Monitorização;2945;Piso 1
105;107;19/06/2021;3142;Cooper, Walker and Farrell;14/04/2015;Oncologia;Desfibrilhação;1123;Uso Urgente
190;107;11/02/2026;374;Frye, Lewis and Wilson;09/09/2019;Ginecologia;Desfibrilhação;4515;Equipamento Novo
190;104;11/02/2026;374;Frye, Lewis and Wilson;17/06/2022;Radiologia;Imagiologia;2061;Software v4.2
7;104;22/12/2023;1772;Taylor-Webster;14/10/2018;Urgências;Imagiologia;4986;Calibração pendente
49;107;08/09/2023;770;Parker-Schwartz;21/01/2017;Bloco Operatório;Desfibrilhação;3650;Software v4.2
435;105;17/10/2022;4536;Wilson LLC;20/01/2017;Urgências;Esterilização;2229;Calibração pendente
478;105;18/03/2024;465;Morris LLC;13/07/2020;Bloco Operatório;Esterilização;4987;Uso Urgente
36;101;13/06/2023;986;King-Parsons;09/02/2022;Radiologia;Monitorização;4181;Uso Urgente
457;101;23/12/2020;1046;Weeks, Shah and Keller;29/08/2011;Pediatria;Monitorização;3365;Piso 1
410;107;14/09/2025;2585;Griffith-Hernandez;14/04/2019;Ortopedia;Desfibrilhação;1861;Sala 302
374;107;17/01/2021;694;Jones LLC;08/01/2012;Urgências;Desfibrilhação;3218;Manutenção efetuada
12;105;08/02/2024;1954;Lloyd-Murphy;27/11/2017;Neurologia;Esterilização;4740;Manutenção efetuada
135;104;11/09/2024;1295;Mendoza, Marshall and Warner;17/05/2019;Urgências;Imagiologia;1932;Manutenção efetuada
170;108;12/06/2023;2081;Arnold-Armstrong;09/10/2021;Urgências;Sutura Mecânica;3949;Calibração pendente
404;103;02/11/2022;2935;Phelps-Robinson;07/05/2018;Ginecologia;Diagnóstico;4431;Manutenção efetuada
420;104;08/04/2022;1469;Berger-Johnson;01/10/2020;Ortopedia;Imagiologia;2486;Equipamento Novo
415;107;09/05/2025;2152;Martinez, Ellis and Hernandez;13/06/2018;Bloco Operatório;Desfibrilhação;2487;Manutenção efetuada
146;103;06/08/2024;2075;Weaver-Hernandez;20/05/2017;Pediatria;Diagnóstico;3545;Software v4.2
345;102;22/04/2023;2922;West-Davis;10/11/2018;Radiologia;Ventilação;3770;Software v4.2
197;105;01/04/2020;2136;Perez-Whitehead;04/11/2015;Cuidados Intensivos;Esterilização;2335;Piso 1
346;107;02/04/2021;3555;Brown, Hunter and Williams;21/12/2013;Cuidados Intensivos;Desfibrilhação;2511;Manutenção efetuada
211;102;09/02/2022;4440;Velez, Hernandez and Hood;11/05/2015;Urgências;Ventilação;1293;Calibração pendente
230;105;24/12/2022;937;Miller Inc;15/04/2018;Ginecologia;Esterilização;2267;Manutenção efetuada
135;103;17/03/2021;2961;Mendoza, Marshall and Warner;09/11/2014;Neurologia;Diagnóstico;3344;Software v4.2
314;107;13/07/2025;3271;Chaney, Martinez and Scott;28/04/2017;Ortopedia;Desfibrilhação;2410;Equipamento Novo
254;105;09/08/2021;1132;Salinas-Franco;12/12/2015;Bloco Operatório;Esterilização;3175;Uso Urgente
73;104;20/02/2021;2785;Lee, Brown and Cox;18/08/2012;Cuidados Intensivos;Imagiologia;2843;Equipamento Novo
425;105;30/03/2021;4720;Austin-Smith;23/07/2013;Ortopedia;Esterilização;1950;Equipamento Novo
244;105;05/07/2024;2062;Neal PLC;12/12/2014;Cardiologia;Esterilização;1639;Uso Urgente
433;106;18/06/2024;2402;Floyd Group;14/04/2019;Oncologia;Infusão;2014;Equipamento Novo
464;107;25/10/2020;2544;Conrad, Hensley and Moore;19/06/2016;Bloco Operatório;Desfibrilhação;4686;Software v4.2
463;106;16/02/2023;215;Jones Inc;12/10/2016;Oncologia;Infusão;3810;Piso 1
162;106;24/06/2021;1090;Huffman, Crawford and Roberts;04/05/2013;Cardiologia;Infusão;4988;Manutenção efetuada
163;102;01/02/2026;446;Rubio, Ryan and Phillips;16/08/2021;Pediatria;Ventilação;4989;Ala Norte
1;106;13/12/2020;3960;Carter-Hill;03/02/2016;Neurologia;Infusão;2592;Manutenção efetuada
363;101;01/08/2022;4025;Cunningham and Sons;21/10/2020;Radiologia;Monitorização;4197;Piso 1
371;106;04/04/2020;1964;Adams, Garcia and Rios;27/05/2012;Ortopedia;Infusão;4612;Ala Norte
33;107;21/03/2025;4891;Owens-Hood;02/05/2017;Radiologia;Desfibrilhação;1508;Manutenção efetuada
303;103;03/02/2023;365;White LLC;17/12/2013;Bloco Operatório;Diagnóstico;2488;Manutenção efetuada
288;101;21/11/2023;1254;Johnson, Young and Richardson;23/02/2014;Ortopedia;Monitorização;4990;Equipamento Novo
313;102;12/05/2025;3629;Flores Ltd;22/05/2018;Urgências;Ventilação;1750;Ala Norte
346;104;13/07/2025;3600;Brown, Hunter and Williams;04/12/2015;Urgências;Imagiologia;4991;Calibração pendente
352;101;06/04/2020;1379;Harvey-Davis;25/07/2015;Neurologia;Monitorização;1633;Sala 302
41;102;10/07/2022;2762;Scott PLC;27/10/2014;Radiologia;Ventilação;3167;Ala Norte
211;101;20/09/2024;390;Velez, Hernandez and Hood;28/12/2015;Ortopedia;Monitorização;4122;Calibração pendente
214;104;28/02/2024;943;Saunders-Andrews;25/07/2017;Bloco Operatório;Imagiologia;4992;Manutenção efetuada
492;103;13/08/2022;2742;Gates, Murphy and Lopez;20/03/2021;Oncologia;Diagnóstico;3263;Uso Urgente
259;107;15/04/2020;742;Barrett Ltd;23/09/2011;Ginecologia;Desfibrilhação;3582;Equipamento Novo
384;104;24/02/2020;2103;Massey Inc;21/04/2015;Bloco Operatório;Imagiologia;4461;Piso 1
108;107;04/12/2020;269;Sanford, Malone and Donovan;01/12/2016;Bloco Operatório;Desfibrilhação;1753;Calibração pendente
226;105;08/03/2024;4740;Clark-Gonzalez;05/11/2021;Cuidados Intensivos;Esterilização;3181;Calibração pendente
442;103;08/12/2020;1355;Jones-Villa;17/07/2013;Bloco Operatório;Diagnóstico;4112;Sala 302
442;103;08/12/2020;1355;Jones-Villa;27/12/2018;Ginecologia;Diagnóstico;2910;Uso Urgente
222;104;04/07/2023;1215;Madden-Davis;21/07/2014;Ginecologia;Imagiologia;1637;Manutenção efetuada
360;105;03/07/2024;4938;Thomas, Crane and Gray;08/05/2022;Neurologia;Esterilização;2096;Piso 1
455;101;14/08/2025;2434;Mayer-Morrow;08/08/2018;Ginecologia;Monitorização;3458;Manutenção efetuada
162;105;09/04/2022;3311;Huffman, Crawford and Roberts;14/02/2018;Ginecologia;Esterilização;3966;Calibração pendente
248;102;27/12/2022;2473;Taylor and Sons;21/12/2013;Pediatria;Ventilação;4993;Calibração pendente
142;103;13/11/2025;3286;Wilson and Sons;11/10/2018;Cuidados Intensivos;Diagnóstico;1973;Manutenção efetuada
90;103;04/08/2025;755;Pratt-Stephens;12/10/2021;Neurologia;Diagnóstico;4967;Manutenção efetuada
353;107;24/08/2024;677;Mcguire Ltd;08/06/2021;Radiologia;Desfibrilhação;4994;Manutenção efetuada
442;104;02/07/2025;3990;Jones-Villa;09/05/2017;Neurologia;Imagiologia;2310;Uso Urgente
442;107;02/07/2025;3990;Jones-Villa;12/12/2015;Ortopedia;Desfibrilhação;3394;Uso Urgente
188;106;17/09/2025;1096;Alexander Inc;14/01/2019;Ortopedia;Infusão;4995;Ala Norte
90;108;28/01/2023;249;Pratt-Stephens;05/09/2018;Neurologia;Sutura Mecânica;4967;Sala 302
383;105;31/12/2021;1869;Nelson, Gonzalez and Byrd;15/05/2014;Oncologia;Esterilização;4101;Piso 1
239;101;04/03/2023;1450;Medina, Smith and Bradford;03/06/2019;Cuidados Intensivos;Monitorização;1473;Ala Norte
49;107;01/03/2025;4564;Parker-Schwartz;29/06/2022;Pediatria;Desfibrilhação;2860;Software v4.2
80;101;24/09/2023;873;Potter, Rodriguez and Morrison;18/12/2014;Oncologia;Monitorização;3739;Software v4.2
418;104;22/12/2022;3680;Ayala-Martinez;21/01/2019;Oncologia;Imagiologia;4310;Sala 302
403;105;31/07/2021;3975;Bell-Webb;14/03/2018;Oncologia;Esterilização;4996;Software v4.2
350;107;21/01/2020;2640;Chandler-Jenkins;12/02/2018;Pediatria;Desfibrilhação;2593;Calibração pendente
312;107;09/05/2024;1863;Christian, Hayes and Taylor;25/02/2017;Cuidados Intensivos;Desfibrilhação;2618;Software v4.2
161;107;04/08/2025;3174;James-Bennett;22/05/2021;Oncologia;Desfibrilhação;2296;Software v4.2
420;106;15/07/2022;2515;Berger-Johnson;15/09/2012;Neurologia;Infusão;1908;Software v4.2
316;105;10/05/2024;2733;Olsen-Cox;19/11/2016;Oncologia;Esterilização;2857;Software v4.2
318;101;18/02/2022;2673;Dorsey, Riggs and Carrillo;19/09/2015;Neurologia;Monitorização;1858;Equipamento Novo
225;102;01/12/2023;117;Nielsen, Patel and Williams;02/08/2022;Cuidados Intensivos;Ventilação;4133;Software v4.2
50;103;11/07/2020;955;Gonzalez, Adams and Avery;26/12/2018;Cardiologia;Diagnóstico;1052;Manutenção efetuada
468;106;19/03/2022;759;Richard, Turner and Golden;01/07/2018;Neurologia;Infusão;4997;Equipamento Novo
100;106;18/01/2021;2986;Flores-Martin;08/04/2018;Bloco Operatório;Infusão;4998;Piso 1
411;101;13/01/2022;1508;Kelly Group;28/07/2012;Neurologia;Monitorização;1866;Calibração pendente
453;108;01/11/2022;1651;Sharp Group;20/09/2019;Urgências;Sutura Mecânica;3637;Calibração pendente
89;105;05/07/2021;4797;Stanton Group;24/05/2013;Cuidados Intensivos;Esterilização;1789;Sala 302
297;106;02/03/2025;3989;Williams PLC;24/05/2019;Pediatria;Infusão;2819;Piso 1
269;106;08/02/2023;1498;Norton-Carter;13/02/2019;Pediatria;Infusão;2249;Piso 1
63;107;24/04/2021;1348;Moore, Brady and Scott;24/12/2019;Cuidados Intensivos;Desfibrilhação;2183;Sala 302
345;105;29/03/2022;4213;West-Davis;09/05/2015;Neurologia;Esterilização;4585;Piso 1
