hospital_id;device_id;utilization_date;amount;name;creation_date;title;category;department_id;extra_info
7;104;2023-05-21;1934;Taylor-Webster;2021-06-23;Cuidados Intensivos;Imagiologia;5020;Uso Urgente
151;103;2021-01-28;4620;Dunn, Serrano and Dillon;2015-08-09;Cuidados Intensivos;Diagnóstico;5021;Ala Norte
27;106;2024-06-05;1636;Sampson-Garcia;2020-03-14;Neurologia;Infusão;1027;Sala 302
383;106;2021-06-26;2518;Nelson, Gonzalez and Byrd;2017-03-20;Cardiologia;Infusão;3361;Piso 1
423;105;2022-06-11;3502;Bowers-Kelley;2021-05-29;Cuidados Intensivos;Esterilização;3419;Software v4.2
367;105;2020-12-24;922;Oconnor-Cummings;2019-10-04;Bloco Operatório;Esterilização;5022;Calibração pendente
289;105;2021-05-25;3430;Edwards LLC;2014-04-10;Cuidados Intensivos;Esterilização;2643;Software v4.2
289;102;2021-05-25;3430;Edwards LLC;2019-04-11;Oncologia;Ventilação;2642;Software v4.2
359;103;2020-11-01;3904;Dunlap-Delgado;2011-05-15;Urgências;Diagnóstico;3468;Equipamento Novo
410;104;2022-03-31;4425;Griffith-Hernandez;2012-07-20;Pediatria;Imagiologia;2372;Uso Urgente
356;105;2022-01-07;1579;Vasquez-Ramirez;2015-06-06;Urgências;Esterilização;4599;Manutenção efetuada
106;108;2022-07-11;486;Hamilton PLC;2021-01-25;Ortopedia;Sutura Mecânica;1214;Manutenção efetuada
19;103;2023-04-23;4194;Johnson Inc;2021-03-14;Cardiologia;Diagnóstico;3845;Calibração pendente
367;107;2020-09-13;1039;Oconnor-Cummings;2017-09-14;Oncologia;Desfibrilhação;5023;Manutenção efetuada
207;105;2025-10-28;955;Porter, Nelson and Dorsey;2020-06-12;Urgências;Esterilização;5024;Uso Urgente
385;103;2024-07-02;4853;Adkins Ltd;2017-09-20;Neurologia;Diagnóstico;5025;Sala 302
284;106;2021-04-23;3589;Wallace, Wagner and Conrad;2014-03-20;Urgências;Infusão;2453;Piso 1
290;108;2024-03-27;3509;Alvarado, Villegas and Cameron;2015-09-22;Bloco Operatório;Sutura Mecânica;1461;Software v4.2
113;106;2025-02-22;2917;Kirby and Sons;2019-04-08;Bloco Operatório;Infusão;5026;Software v4.2
192;101;2020-05-20;2143;Soto, Greer and Jordan;2011-07-01;Oncologia;Monitorização;4946;Equipamento Novo
226;108;2023-03-31;3675;Clark-Gonzalez;2018-12-22;Ginecologia;Sutura Mecânica;3982;Equipamento Novo
276;104;2021-12-18;4612;Campbell, Parker and Morgan;2016-03-26;Urgências;Imagiologia;3750;Uso Urgente
258;105;2021-08-20;2403;Yoder-Pearson;2011-10-23;Radiologia;Esterilização;5027;Software v4.2
248;102;2021-02-22;3580;Taylor and Sons;2015-12-11;Bloco Operatório;Ventilação;3684;Software v4.2
365;102;2025-01-29;4447;Walker Ltd;2018-03-21;Pediatria;Ventilação;4060;Ala Norte
292;103;2021-07-11;4204;Smith and Sons;2015-05-28;Radiologia;Diagnóstico;3765;Software v4.2
382;104;2023-11-07;2765;Woodward, Chavez and Holden;2021-10-22;Radiologia;Imagiologia;5028;Ala Norte
201;104;2021-11-05;1174;Carr-Sellers;2014-06-23;Bloco Operatório;Imagiologia;5029;Calibração pendente
123;103;2023-11-05;2902;Jackson and Sons;2018-08-04;Ortopedia;Diagnóstico;4647;Equipamento Novo
71;104;2025-08-13;965;Gallegos and Sons;2018-03-15;Ortopedia;Imagiologia;2430;Sala 302
242;107;2022-07-28;2053;Harris, Mayo and Mcintyre;2021-06-02;Oncologia;Desfibrilhação;2258;Equipamento Novo
267;104;2021-08-20;2843;Baker-Cunningham;2012-12-23;Ginecologia;Imagiologia;5030;Equipamento Novo
117;107;2024-02-08;4604;Mills Ltd;2014-09-06;Cuidados Intensivos;Desfibrilhação;2049;Software v4.2
117;104;2024-02-08;4604;Mills Ltd;2017-01-28;Pediatria;Imagiologia;1137;Ala Norte
479;102;2022-09-02;2092;Grant Group;2015-12-20;Pediatria;Ventilação;4242;Software v4.2
73;101;2024-09-18;2852;Lee, Brown and Cox;2017-01-01;Oncologia;Monitorização;1638;Sala 302
402;102;2025-07-03;1051;Young PLC;2024-06-15;Urgências;Ventilação;5031;Uso Urgente
240;101;2024-01-30;2586;Bryant-Henry;2015-02-24;Ortopedia;Monitorização;1790;Sala 302
293;103;2022-12-25;3154;Riddle-Morgan;2017-02-18;Bloco Operatório;Diagnóstico;1468;Equipamento Novo
380;108;2025-10-28;2895;Jacobson, Harrison and Scott;2021-10-03;Cardiologia;Sutura Mecânica;2685;Manutenção efetuada
7;105;2022-03-08;2764;Taylor-Webster;2014-09-15;Ortopedia;Esterilização;3482;Sala 302
107;103;2022-05-24;2354;Strong-Ross;2012-12-15;Pediatria;Diagnóstico;4876;Uso Urgente
282;106;2024-01-23;2658;Calderon Inc;2020-09-17;Pediatria;Infusão;2472;Calibração pendente
340;106;2024-09-06;2217;Yates Group;2020-09-07;Ortopedia;Infusão;4530;Software v4.2
244;103;2022-09-20;884;Neal PLC;2018-02-24;Pediatria;Diagnóstico;1347;Sala 302
469;105;2021-11-20;2765;Chen, Larson and Carr;2015-01-01;Cardiologia;Esterilização;3405;Manutenção efetuada
312;102;2023-08-10;3095;Christian, Hayes and Taylor;2015-04-29;Cuidados Intensivos;Ventilação;2618;Calibração pendente
462;102;2023-04-06;4124;Nielsen, Gutierrez and Wallace;2019-12-17;Neurologia;Ventilação;4882;Sala 302
419;101;2025-11-25;3778;Callahan-Gould;2021-01-01;Cardiologia;Monitorização;1905;Calibração pendente
402;108;2023-01-14;3704;Young PLC;2021-02-08;Cuidados Intensivos;Sutura Mecânica;4232;Ala Norte
124;106;2023-02-28;4455;Phillips LLC;2021-09-02;Pediatria;Infusão;4963;Piso 1
166;106;2025-11-16;1221;Price, Ortiz and Buck;2016-10-01;Radiologia;Infusão;5032;Equipamento Novo
421;107;2021-02-09;3656;Jones-Glover;2016-01-18;Oncologia;Desfibrilhação;2032;Equipamento Novo
268;107;2022-11-02;2249;Spence Inc;2013-12-12;Oncologia;Desfibrilhação;1389;Piso 1
294;101;2023-11-06;4345;Smith-Barrett;2013-12-20;Ortopedia;Monitorização;1471;Uso Urgente
324;105;2021-01-23;586;Payne, Curtis and Clark;2016-10-08;Radiologia;Esterilização;2754;Ala Norte
122;104;2023-05-02;982;Davis, Terry and Diaz;2015-06-14;Pediatria;Imagiologia;2921;Sala 302
136;108;2024-10-26;3330;Juarez Inc;2023-01-29;Urgências;Sutura Mecânica;1301;Sala 302
285;102;2022-01-25;3258;Griffin PLC;2019-03-01;Ortopedia;Ventilação;1795;Piso 1
361;101;2023-12-20;4433;Oconnor, Fox and Brown;2018-02-06;Cuidados Intensivos;Monitorização;4436;Manutenção efetuada
265;102;2025-05-05;2177;Perry-Willis;2016-09-18;Oncologia;Ventilação;3050;Uso Urgente
235;108;2024-04-09;1561;Oconnell Ltd;2015-04-22;Pediatria;Sutura Mecânica;2713;Ala Norte
180;106;2025-12-29;1699;Lee, Herman and Ramirez;2020-09-02;Ginecologia;Infusão;1775;Manutenção efetuada
238;104;2024-12-20;1809;Aguilar Group;2021-09-28;Ginecologia;Imagiologia;5033;Calibração pendente
373;106;2022-10-12;2006;Anthony-Avila;2021-01-29;Ginecologia;Infusão;2535;Software v4.2
231;105;2021-09-21;3033;Schmidt Ltd;2019-08-25;Neurologia;Esterilização;2863;Software v4.2
344;108;2022-04-28;1766;Vazquez, Brock and Arroyo;2015-06-18;Pediatria;Sutura Mecânica;2054;Calibração pendente
251;106;2022-09-30;3669;Martin-Wilson;2012-11-16;Pediatria;Infusão;5034;Manutenção efetuada
411;104;2024-04-15;2325;Kelly Group;2019-07-04;Pediatria;Imagiologia;4625;Uso Urgente
150;102;2025-10-28;3938;Richards, Wagner and Craig;2023-02-03;Oncologia;Ventilação;2917;Software v4.2
266;103;2022-02-09;3937;Pope LLC;2013-12-12;Ginecologia;Diagnóstico;3079;Piso 1
379;104;2025-05-12;3035;Bryan, Wilson and Dunn;2015-09-19;Ortopedia;Imagiologia;3753;Equipamento Novo
225;108;2022-12-18;3436;Nielsen, Patel and Williams;2017-12-11;Cuidados Intensivos;Sutura Mecânica;4133;Sala 302
247;103;2021-11-18;123;Martinez-Wise;2018-01-31;Urgências;Diagnóstico;4859;Piso 1
247;101;2021-11-18;123;Martinez-Wise;2017-12-01;Cardiologia;Monitorização;2072;Software v4.2
203;106;2022-06-13;714;Jackson Group;2021-01-08;Radiologia;Infusão;4225;Ala Norte
343;107;2021-01-01;4874;Thompson, Williams and Weaver;2014-04-27;Ortopedia;Desfibrilhação;1810;Equipamento Novo
294;101;2021-10-19;107;Smith-Barrett;2017-10-12;Neurologia;Monitorização;2346;Calibração pendente
410;103;2020-03-17;1029;Griffith-Hernandez;2010-12-14;Urgências;Diagnóstico;3273;Manutenção efetuada
87;105;2022-08-17;3182;Smith Inc;2019-08-29;Cardiologia;Esterilização;1428;Manutenção efetuada
252;101;2024-03-22;732;Rodriguez Ltd;2018-05-06;Cardiologia;Monitorização;3607;Equipamento Novo
250;103;2024-05-19;2403;Valencia Inc;2022-08-29;Cuidados Intensivos;Diagnóstico;3555;Software v4.2
250;106;2024-05-19;2403;Valencia Inc;2017-08-16;Cuidados Intensivos;Infusão;3555;Ala Norte
163;108;2025-07-19;1734;Rubio, Ryan and Phillips;2023-06-03;Ginecologia;Sutura Mecânica;5035;Ala Norte
86;106;2024-01-15;4376;Bailey-Hoffman;2017-04-20;Cuidados Intensivos;Infusão;2378;Piso 1
407;105;2021-12-19;3159;Oneill, Nelson and Moore;2019-02-28;Bloco Operatório;Esterilização;1877;Equipamento Novo
282;105;2023-08-07;3986;Calderon Inc;2015-06-13;Ortopedia;Esterilização;3676;Ala Norte
69;108;2022-06-18;3531;Kline, Alexander and Allen;2016-04-15;Urgências;Sutura Mecânica;3786;Sala 302
175;101;2023-11-05;2064;Martinez Group;2022-06-05;Cardiologia;Monitorização;2774;Ala Norte
32;107;2021-03-22;4847;Stewart, Cuevas and Morales;2016-05-11;Pediatria;Desfibrilhação;3980;Equipamento Novo
425;107;2025-12-11;1361;Austin-Smith;2021-01-04;Cardiologia;Desfibrilhação;5036;Uso Urgente
384;108;2025-05-14;3153;Massey Inc;2018-04-01;Urgências;Sutura Mecânica;5037;Manutenção efetuada
17;106;2022-03-23;301;Ellis Ltd;2016-02-22;Cuidados Intensivos;Infusão;5038;Software v4.2
20;103;2026-01-13;2792;Mcdaniel-Patterson;2019-02-11;Ortopedia;Diagnóstico;1020;Ala Norte
344;105;2024-06-04;1914;Vazquez, Brock and Arroyo;2014-08-10;Urgências;Esterilização;4066;Piso 1
427;105;2023-09-25;981;Bean-Wright;2016-11-23;Oncologia;Esterilização;1994;Manutenção efetuada
163;107;2026-01-19;4330;Rubio, Ryan and Phillips;2017-07-29;Pediatria;Desfibrilhação;4989;Ala Norte
322;107;2025-02-18;3748;Francis-Turner;2016-03-01;Pediatria;Desfibrilhação;5039;Calibração pendente
394;105;2020-09-23;717;Johnson-Garcia;2017-08-03;Cardiologia;Esterilização;3835;Equipamento Novo
411;108;2021-05-15;2682;Kelly Group;2015-08-21;Cuidados Intensivos;Sutura Mecânica;5040;Piso 1
30;105;2023-02-01;2874;Manning-Long;2019-04-04;Cuidados Intensivos;Esterilização;3981;Equipamento Novo
271;105;2021-07-20;669;Wiley-Fletcher;2016-07-28;Neurologia;Esterilização;4915;Equipamento Novo
95;106;2020-03-31;1787;Silva PLC;2012-11-07;Cardiologia;Infusão;3221;Software v4.2
66;101;2022-08-03;4231;Schultz-Sloan;2018-12-12;Ginecologia;Monitorização;4293;Sala 302
384;103;2022-05-21;4715;Massey Inc;2015-01-03;Cuidados Intensivos;Diagnóstico;1986;Manutenção efetuada
346;105;2023-05-31;4064;Brown, Hunter and Williams;2019-03-22;Cardiologia;Esterilização;4522;Manutenção efetuada
88;106;2020-01-26;3448;Smith-Williams;2013-11-06;Ginecologia;Infusão;4512;Software v4.2
246;108;2021-07-23;2956;Kane-Griffith;2020-03-27;Cuidados Intensivos;Sutura Mecânica;1906;Calibração pendente
96;103;2025-07-05;4667;Taylor, Mills and Stanley;2019-07-22;Radiologia;Diagnóstico;4877;Calibração pendente
440;104;2021-06-24;2451;Gonzales LLC;2012-08-05;Cuidados Intensivos;Imagiologia;5041;Manutenção efetuada
416;102;2022-10-23;4284;Andrews PLC;2015-11-04;Cardiologia;Ventilação;4412;Piso 1
153;102;2022-06-25;1626;Evans-Lang;2018-11-19;Cardiologia;Ventilação;3649;Uso Urgente
36;101;2020-09-09;468;King-Parsons;2014-12-14;Cardiologia;Monitorização;3754;Sala 302
196;101;2023-06-22;541;Oliver and Sons;2019-02-28;Cardiologia;Monitorização;4083;Sala 302
102;105;2021-02-17;4468;Ramirez-Ayala;2014-11-01;Urgências;Esterilização;1328;Manutenção efetuada
257;106;2025-12-26;1847;Williams LLC;2023-07-13;Cuidados Intensivos;Infusão;4400;Manutenção efetuada
257;104;2025-12-26;1847;Williams LLC;2020-03-31;Oncologia;Imagiologia;2435;Manutenção efetuada
257;104;2025-12-26;1847;Williams LLC;2021-03-10;Ortopedia;Imagiologia;1371;Ala Norte
18;107;2024-01-13;2194;Torres, Fry and Wilson;2015-06-25;Pediatria;Desfibrilhação;2035;Equipamento Novo
18;101;2024-01-13;2194;Torres, Fry and Wilson;2021-10-12;Cuidados Intensivos;Monitorização;1154;Manutenção efetuada
25;104;2023-05-09;2076;Reilly, Rios and Dominguez;2016-11-29;Pediatria;Imagiologia;1059;Equipamento Novo
125;107;2023-12-20;739;Reed PLC;2018-08-13;Urgências;Desfibrilhação;3114;Calibração pendente
339;102;2023-05-30;1004;Ryan-Pace;2021-01-28;Pediatria;Ventilação;5042;Piso 1
42;108;2020-10-08;2463;Griffin Inc;2017-11-06;Ortopedia;Sutura Mecânica;3662;Uso Urgente
301;101;2024-04-04;255;Garcia-Elliott;2016-10-22;Cuidados Intensivos;Monitorização;1492;Ala Norte
204;107;2022-12-31;3911;Black Inc;2015-06-27;Ginecologia;Desfibrilhação;5043;Piso 1
461;108;2023-11-28;892;Cruz, Mitchell and Williams;2022-07-06;Pediatria;Sutura Mecânica;4021;Uso Urgente
376;104;2023-08-17;1405;Roberts, Flores and Wade;2022-01-18;Neurologia;Imagiologia;3213;Uso Urgente
376;106;2023-08-17;1405;Roberts, Flores and Wade;2021-10-31;Neurologia;Infusão;3213;Software v4.2
47;108;2025-03-22;3902;Stevenson, Ross and Francis;2016-08-15;Oncologia;Sutura Mecânica;5044;Sala 302
352;106;2021-01-08;171;Harvey-Davis;2015-05-14;Ortopedia;Infusão;4779;Piso 1
481;105;2021-04-13;4052;Flores, Cannon and Knight;2017-04-16;Pediatria;Esterilização;3991;Manutenção efetuada
300;108;2024-11-21;3440;Vincent-Jackson;2022-03-28;Urgências;Sutura Mecânica;2804;Sala 302
20;106;2023-07-03;841;Mcdaniel-Patterson;2020-02-04;Ortopedia;Infusão;1020;Calibração pendente
347;105;2021-05-18;4149;Stevens-Padilla;2016-02-13;Ortopedia;Esterilização;2636;Uso Urgente
260;102;2023-03-08;1602;Phillips, Shaw and Gutierrez;2015-03-07;Neurologia;Ventilação;2179;Equipamento Novo
279;103;2020-07-21;1788;Vasquez PLC;2016-04-05;Urgências;Diagnóstico;3902;Calibração pendente
232;102;2022-07-29;3280;Mendez-Archer;2017-07-02;Radiologia;Ventilação;4559;Ala Norte
214;101;2023-10-10;1863;Saunders-Andrews;2016-10-17;Pediatria;Monitorização;3383;Calibração pendente
359;105;2020-06-06;1119;Dunlap-Delgado;2018-08-18;Oncologia;Esterilização;5045;Uso Urgente
132;101;2022-12-09;2093;Stewart-Garcia;2013-07-23;Cardiologia;Monitorização;3758;Sala 302
221;105;2021-10-01;4737;Randolph-Garrison;2016-03-26;Radiologia;Esterilização;3029;Software v4.2
215;104;2025-02-05;361;Wright, Pratt and Rogers;2015-04-27;Oncologia;Imagiologia;2987;Manutenção efetuada
479;104;2023-02-18;2007;Grant Group;2018-06-02;Radiologia;Imagiologia;4717;Uso Urgente
20;104;2021-05-13;1246;Mcdaniel-Patterson;2012-12-01;Radiologia;Imagiologia;5046;Uso Urgente
340;106;2024-06-18;545;Yates Group;2015-11-28;Pediatria;Infusão;1592;Calibração pendente
125;102;2022-11-02;4949;Reed PLC;2021-06-02;Oncologia;Ventilação;5047;Manutenção efetuada
163;104;2022-05-22;830;Rubio, Ryan and Phillips;2018-04-08;Radiologia;Imagiologia;1517;Manutenção efetuada
98;104;2023-07-23;4397;Haynes, Cowan and Dunn;2013-12-13;Pediatria;Imagiologia;1444;Calibração pendente
72;103;2023-03-13;2306;Richard, Rodriguez and Smith;2018-03-06;Neurologia;Diagnóstico;3198;Sala 302
114;108;2023-04-18;3300;Russo Group;2016-06-16;Pediatria;Sutura Mecânica;2400;Equipamento Novo
90;102;2025-09-15;838;Pratt-Stephens;2023-07-15;Neurologia;Ventilação;4967;Sala 302
208;102;2020-02-11;488;Lawrence Inc;2018-09-06;Cardiologia;Ventilação;2718;Calibração pendente
486;106;2022-11-03;4760;Becker, King and Johnson;2014-08-25;Bloco Operatório;Infusão;3386;Sala 302
299;107;2022-08-20;3799;Glover-Smith;2020-09-05;Pediatria;Desfibrilhação;1668;Equipamento Novo
7;105;2020-07-31;3558;Taylor-Webster;2014-10-27;Bloco Operatório;Esterilização;3499;Piso 1
273;106;2020-08-10;1017;Ford, Weber and Joseph;2013-01-16;Radiologia;Infusão;2779;Sala 302
476;108;2021-07-19;4687;Clark Inc;2019-01-11;Ortopedia;Sutura Mecânica;5048;Ala Norte
209;106;2020-11-26;4519;Wright, Smith and Lucas;2013-10-12;Cuidados Intensivos;Infusão;1291;Ala Norte
443;103;2021-09-18;4950;Shelton-Romero;2015-08-30;Cuidados Intensivos;Diagnóstico;5049;Uso Urgente
439;103;2024-05-10;3155;Morris-Smith;2022-07-02;Cuidados Intensivos;Diagnóstico;3122;Equipamento Novo
439;105;2024-05-10;3155;Morris-Smith;2017-11-06;Cuidados Intensivos;Esterilização;3122;Software v4.2
209;104;2021-07-15;2537;Wright, Smith and Lucas;2019-04-23;Pediatria;Imagiologia;2504;Calibração pendente
349;101;2022-01-12;3645;Carpenter, Hays and Smith;2016-08-31;Urgências;Monitorização;4057;Calibração pendente
443;103;2025-12-03;2534;Shelton-Romero;2019-11-27;Cuidados Intensivos;Diagnóstico;5049;Manutenção efetuada
247;103;2024-05-02;4004;Martinez-Wise;2019-06-09;Neurologia;Diagnóstico;4668;Equipamento Novo
247;102;2024-05-02;4004;Martinez-Wise;2020-09-20;Ginecologia;Ventilação;1590;Uso Urgente
106;102;2025-11-06;2324;Hamilton PLC;2020-04-19;Pediatria;Ventilação;2306;Manutenção efetuada
216;108;2025-09-09;454;Martinez-Wilson;2022-11-18;Bloco Operatório;Sutura Mecânica;3049;Equipamento Novo
398;105;2024-07-16;4233;Clark, Good and Gonzales;2020-09-25;Urgências;Esterilização;2012;Uso Urgente
317;108;2023-02-14;3543;Humphrey, Thompson and Thomas;2019-03-03;Ortopedia;Sutura Mecânica;5050;Equipamento Novo
50;105;2024-07-31;3313;Gonzalez, Adams and Avery;2019-06-14;Cuidados Intensivos;Esterilização;1628;Software v4.2
38;107;2023-04-07;4624;Roman-Brown;2019-08-02;Pediatria;Desfibrilhação;4260;Piso 1
442;103;2023-04-06;704;Jones-Villa;2021-03-12;Ortopedia;Diagnóstico;3394;Piso 1
442;103;2023-04-06;704;Jones-Villa;2016-08-06;Pediatria;Diagnóstico;2909;Manutenção efetuada
265;107;2026-01-28;908;Perry-Willis;2018-01-01;Neurologia;Desfibrilhação;1963;Software v4.2
79;106;2024-04-08;4155;Jones PLC;2020-02-22;Ortopedia;Infusão;4303;Uso Urgente
166;101;2025-06-16;1619;Price, Ortiz and Buck;2022-11-12;Ginecologia;Monitorização;1215;Piso 1
101;106;2025-08-06;3656;Dixon, Wilson and Dillon;2017-02-14;Ginecologia;Infusão;4521;Software v4.2
250;106;2022-03-07;1371;Valencia Inc;2015-04-15;Pediatria;Infusão;2424;Piso 1
250;104;2022-03-07;1371;Valencia Inc;2012-03-25;Oncologia;Imagiologia;1361;Sala 302
81;108;2025-02-21;3502;Holmes Group;2021-07-30;Pediatria;Sutura Mecânica;4016;Software v4.2
242;106;2022-11-26;770;Harris, Mayo and Mcintyre;2020-02-10;Radiologia;Infusão;3268;Uso Urgente
464;107;2025-06-12;2308;Conrad, Hensley and Moore;2021-10-13;Cuidados Intensivos;Desfibrilhação;5051;Ala Norte
406;107;2024-08-20;1832;Bass, Parker and Rivera;2022-10-30;Radiologia;Desfibrilhação;3377;Sala 302
370;103;2023-04-29;4455;Vargas-Johnson;2014-12-07;Cardiologia;Diagnóstico;2697;Software v4.2
263;101;2023-03-01;832;Gray Inc;2019-03-27;Pediatria;Monitorização;1953;Ala Norte
30;102;2020-03-04;4999;Manning-Long;2010-03-24;Ortopedia;Ventilação;1209;Uso Urgente
189;103;2021-11-16;1219;Chang, Jackson and Williams;2017-10-19;Neurologia;Diagnóstico;1749;Ala Norte
157;106;2024-07-24;3314;Jackson-Williams;2016-03-21;Ortopedia;Infusão;1441;Sala 302
318;105;2020-09-10;1780;Dorsey, Riggs and Carrillo;2015-03-12;Ginecologia;Esterilização;4809;Sala 302
246;107;2021-06-20;4439;Kane-Griffith;2019-01-06;Cuidados Intensivos;Desfibrilhação;1906;Uso Urgente
248;103;2024-05-04;3607;Taylor and Sons;2016-02-21;Cardiologia;Diagnóstico;2661;Uso Urgente
331;106;2021-02-16;1548;Austin Ltd;2011-03-16;Ortopedia;Infusão;5052;Sala 302
95;103;2024-07-08;3615;Silva PLC;2023-02-04;Cardiologia;Diagnóstico;3221;Ala Norte
8;105;2021-04-03;3018;Stephens-Massey;2019-10-20;Neurologia;Esterilização;5053;Manutenção efetuada
253;104;2023-01-22;350;Olson Group;2022-01-21;Cuidados Intensivos;Imagiologia;4682;Software v4.2
58;103;2025-02-05;1465;Kim, Thompson and Stafford;2020-04-11;Radiologia;Diagnóstico;4770;Piso 1
355;106;2020-08-14;1755;Chapman-Campbell;2014-09-30;Urgências;Infusão;5003;Manutenção efetuada
430;105;2024-07-07;2223;Parsons-Scott;2019-10-23;Cuidados Intensivos;Esterilização;2972;Calibração pendente
258;106;2023-07-13;540;Yoder-Pearson;2016-09-24;Pediatria;Infusão;3284;Uso Urgente
251;103;2020-10-11;3236;Martin-Wilson;2014-09-10;Ginecologia;Diagnóstico;1933;Equipamento Novo
399;108;2024-12-21;4264;Thompson PLC;2022-07-08;Ortopedia;Sutura Mecânica;2805;Ala Norte
71;105;2020-03-27;4361;Gallegos and Sons;2011-10-18;Urgências;Esterilização;3324;Piso 1
341;105;2026-02-07;433;Davidson, Jackson and Smith;2022-09-05;Ortopedia;Esterilização;1593;Software v4.2
341;107;2026-02-07;433;Davidson, Jackson and Smith;2018-05-06;Ortopedia;Desfibrilhação;1593;Equipamento Novo
254;106;2020-06-08;2675;Salinas-Franco;2010-08-08;Oncologia;Infusão;3287;Uso Urgente
368;106;2023-04-26;4374;Rodriguez-Mendoza;2022-03-10;Ortopedia;Infusão;2198;Equipamento Novo
245;104;2025-08-03;4155;Rodriguez-Cameron;2018-07-26;Pediatria;Imagiologia;1349;Piso 1
26;108;2023-09-11;4887;Richardson, Boyle and Strong;2021-09-04;Pediatria;Sutura Mecânica;4917;Equipamento Novo
233;104;2025-03-21;4527;Powell Inc;2016-02-16;Neurologia;Imagiologia;1671;Equipamento Novo
95;105;2021-11-17;3009;Silva PLC;2015-07-05;Urgências;Esterilização;3367;Equipamento Novo
356;107;2024-12-04;1317;Vasquez-Ramirez;2017-12-13;Ginecologia;Desfibrilhação;1644;Manutenção efetuada
356;101;2025-01-02;4221;Vasquez-Ramirez;2015-08-17;Cardiologia;Monitorização;5054;Sala 302
48;102;2025-09-10;4775;Park PLC;2020-11-27;Radiologia;Ventilação;1061;Calibração pendente
258;102;2021-02-11;979;Yoder-Pearson;2011-11-25;Bloco Operatório;Ventilação;4332;Software v4.2
43;101;2025-01-11;2611;Watson PLC;2019-05-11;Radiologia;Monitorização;2174;Uso Urgente
80;103;2024-09-15;785;Potter, Rodriguez and Morrison;2021-08-07;Pediatria;Diagnóstico;3403;Uso Urgente
449;104;2022-01-07;1294;Smith-Espinoza;2020-11-07;Cardiologia;Imagiologia;3566;Piso 1
292;107;2022-06-21;1227;Smith and Sons;2014-07-21;Ginecologia;Desfibrilhação;2485;Manutenção efetuada
359;104;2025-09-08;861;Dunlap-Delgado;2022-06-18;Cuidados Intensivos;Imagiologia;4901;Software v4.2
314;106;2021-01-13;3107;Chaney, Martinez and Scott;2019-02-13;Ortopedia;Infusão;2410;Calibração pendente
69;107;2022-05-14;4560;Kline, Alexander and Allen;2017-12-13;Radiologia;Desfibrilhação;5055;Uso Urgente
218;101;2022-09-06;1256;Davidson, Schwartz and Villanueva;2020-02-06;Ortopedia;Monitorização;4520;Piso 1
50;102;2020-03-13;1237;Gonzalez, Adams and Avery;2018-05-28;Cuidados Intensivos;Ventilação;1628;Equipamento Novo
33;107;2026-02-03;4055;Owens-Hood;2019-12-19;Ortopedia;Desfibrilhação;2223;Calibração pendente
307;105;2021-06-05;4201;Campbell, Castillo and Pearson;2018-08-04;Neurologia;Esterilização;4113;Piso 1
129;104;2020-10-17;3561;Pham and Sons;2011-06-12;Radiologia;Imagiologia;5056;Sala 302
229;108;2022-12-01;3772;Hansen-Butler;2020-05-22;Cardiologia;Sutura Mecânica;4615;Ala Norte
398;108;2022-07-19;1717;Clark, Good and Gonzales;2013-11-09;Neurologia;Sutura Mecânica;2967;Equipamento Novo
163;103;2024-07-01;1388;Rubio, Ryan and Phillips;2016-03-27;Radiologia;Diagnóstico;1517;Ala Norte
83;103;2023-02-16;802;Adams, Patterson and Cantrell;2014-09-03;Pediatria;Diagnóstico;4235;Software v4.2
403;103;2020-10-19;2426;Bell-Webb;2019-03-09;Bloco Operatório;Diagnóstico;2790;Manutenção efetuada
116;108;2023-01-16;4407;Jordan, Craig and Parker;2019-06-27;Pediatria;Sutura Mecânica;1766;Piso 1
295;103;2020-06-08;1091;Clark-Morris;2012-08-11;Urgências;Diagnóstico;4557;Calibração pendente
50;108;2024-04-12;4465;Gonzalez, Adams and Avery;2018-06-14;Oncologia;Sutura Mecânica;1501;Software v4.2
354;108;2024-12-29;4358;Sanders-Thomas;2019-10-25;Oncologia;Sutura Mecânica;2731;Ala Norte
66;102;2026-01-08;3320;Schultz-Sloan;2018-08-28;Ginecologia;Ventilação;4293;Equipamento Novo
266;103;2020-09-06;878;Pope LLC;2011-08-24;Ginecologia;Diagnóstico;3079;Sala 302
9;108;2022-01-18;1064;Sanders Group;2014-10-12;Ginecologia;Sutura Mecânica;1672;Equipamento Novo
123;101;2023-08-25;4670;Jackson and Sons;2014-02-04;Bloco Operatório;Monitorização;2130;Sala 302
308;102;2021-07-08;912;Richardson Ltd;2017-06-24;Oncologia;Ventilação;3191;Calibração pendente
407;103;2023-12-01;403;Oneill, Nelson and Moore;2014-12-01;Urgências;Diagnóstico;5057;Ala Norte
127;103;2022-11-07;1565;Garcia and Sons;2015-08-28;Oncologia;Diagnóstico;1147;Ala Norte
489;102;2022-05-28;2731;Mcgee-Livingston;2017-02-24;Ortopedia;Ventilação;4117;Piso 1
17;102;2024-07-18;1809;Ellis Ltd;2022-04-27;Urgências;Ventilação;4434;Uso Urgente
123;106;2023-11-28;161;Jackson and Sons;2020-11-22;Pediatria;Infusão;4149;Sala 302
328;106;2022-07-23;999;Sims, Allen and Smith;2013-06-21;Bloco Operatório;Infusão;1565;Uso Urgente
62;107;2020-02-18;1400;Rodriguez Inc;2016-05-03;Neurologia;Desfibrilhação;3196;Piso 1
